id,tag,patterns,responses
50,smalltalk.greetings.bye,okay thank you bye,
51,smalltalk.greetings.goodevening,hello good evening,How is your day going?
51,smalltalk.greetings.goodevening,good evening there,How's the day treating you so far?
51,smalltalk.greetings.goodevening,good evening to you,How's your day been?
51,smalltalk.greetings.goodevening,hey good evening,
51,smalltalk.greetings.goodevening,evening,
51,smalltalk.greetings.goodevening,good evening,
52,smalltalk.greetings.goodmorning,good morning,How are you this morning?
52,smalltalk.greetings.goodmorning,have a great morning,How's the morning treating you so far?
52,smalltalk.greetings.goodmorning,and a good morning to you,Good morning! How are you today?
52,smalltalk.greetings.goodmorning,good morning to you,
52,smalltalk.greetings.goodmorning,hello good morning,
52,smalltalk.greetings.goodmorning,hi good morning,
52,smalltalk.greetings.goodmorning,good morning too,
52,smalltalk.greetings.goodmorning,morning,
52,smalltalk.greetings.goodmorning,top of the morning to you,
52,smalltalk.greetings.goodmorning,good morning to you,
52,smalltalk.greetings.goodmorning,a good morning,
52,smalltalk.greetings.goodmorning,have a nice morning,
52,smalltalk.greetings.goodmorning,good morning there,
53,smalltalk.greetings.goodnight,good good night,Sleep tight!
53,smalltalk.greetings.goodnight,thanks goodnight,Have a good one!
53,smalltalk.greetings.goodnight,have a good night,Talk to you soon!
53,smalltalk.greetings.goodnight,thank you good night,
53,smalltalk.greetings.goodnight,good night to you,
53,smalltalk.greetings.goodnight,goodnight,
53,smalltalk.greetings.goodnight,night,
53,smalltalk.greetings.goodnight,okay have a good night,
53,smalltalk.greetings.goodnight,good night for now,
53,smalltalk.greetings.goodnight,good tonight,
53,smalltalk.greetings.goodnight,bye good night,
53,smalltalk.greetings.goodnight,bye good night,
53,smalltalk.greetings.goodnight,sweet dreams,
53,smalltalk.greetings.goodnight,good night see you tomorrow,
53,smalltalk.greetings.goodnight,good night,
53,smalltalk.greetings.goodnight,night,
53,smalltalk.greetings.goodnight,have a good night,
53,smalltalk.greetings.goodnight,alright goodnight,
53,smalltalk.greetings.goodnight,good night bye,
54,smalltalk.greetings.hello,hey,"Hi there, friend!"
54,smalltalk.greetings.hello,hi,Hey!
54,smalltalk.greetings.hello,I greet you,Good day!
54,smalltalk.greetings.hello,afternoon,Howdy.
54,smalltalk.greetings.hello,hi there,
54,smalltalk.greetings.hello,hi there,
54,smalltalk.greetings.hello,hey there,
54,smalltalk.greetings.hello,heya,
54,smalltalk.greetings.hello,hello there,
54,smalltalk.greetings.hello,hello,
54,smalltalk.greetings.hello,just going to say hi,
54,smalltalk.greetings.hello,greetings,
54,smalltalk.greetings.hello,a good day,
54,smalltalk.greetings.hello,long time no see,
54,smalltalk.greetings.hello,lovely day isn't it,
54,smalltalk.greetings.hello,howdy,
54,smalltalk.greetings.hello,hello hi,
54,smalltalk.greetings.hello,hello again,
55,smalltalk.greetings.how_are_you,is everything okay,Wonderful as always. Thanks for asking.
55,smalltalk.greetings.how_are_you,how do you do,Couldn't be better.
55,smalltalk.greetings.how_are_you,how is your evening,"Lovely, thanks."
55,smalltalk.greetings.how_are_you,how are you,
55,smalltalk.greetings.how_are_you,how do you feel,
55,smalltalk.greetings.how_are_you,how is it,
55,smalltalk.greetings.how_are_you,are you okay,
55,smalltalk.greetings.how_are_you,how is it going,
55,smalltalk.greetings.how_are_you,how your day is going,
55,smalltalk.greetings.how_are_you,how are you feeling,
55,smalltalk.greetings.how_are_you,how are you going,
55,smalltalk.greetings.how_are_you,how about you,
55,smalltalk.greetings.how_are_you,how has your day been,
55,smalltalk.greetings.how_are_you,how is your day going,
55,smalltalk.greetings.how_are_you,hope you re having a pleasant evening,
55,smalltalk.greetings.how_are_you,how are you today,
55,smalltalk.greetings.how_are_you,what about your day,
55,smalltalk.greetings.how_are_you,how is your day,
55,smalltalk.greetings.how_are_you,how is your day going,
55,smalltalk.greetings.how_are_you,how are the things going,
55,smalltalk.greetings.how_are_you,are you having a good day,
55,smalltalk.greetings.how_are_you,how is your life,
55,smalltalk.greetings.how_are_you,what was your day like,
55,smalltalk.greetings.how_are_you,are you alright,
55,smalltalk.greetings.how_are_you,I'm fine and you,
55,smalltalk.greetings.how_are_you,how are you doing this morning,
55,smalltalk.greetings.how_are_you,how has your day been going,
55,smalltalk.greetings.how_are_you,how's your day,
55,smalltalk.greetings.how_are_you,how was your day,
55,smalltalk.greetings.how_are_you,how are you getting on,
55,smalltalk.greetings.how_are_you,are you having a good day,
55,smalltalk.greetings.how_are_you,how's your day going,
55,smalltalk.greetings.how_are_you,how is your day going on,
55,smalltalk.greetings.how_are_you,is everything all right,
55,smalltalk.greetings.how_are_you,how is your morning so far,
55,smalltalk.greetings.how_are_you,how is your morning going,
55,smalltalk.greetings.how_are_you,how is your day being,
55,smalltalk.greetings.how_are_you,hope your day is going well,
55,smalltalk.greetings.how_are_you,how's life,
55,smalltalk.greetings.how_are_you,how are you doing,
56,smalltalk.greetings.nice_to_meet_you,it was very nice to meet you,I think this is the beginning of a beautiful friendship.
56,smalltalk.greetings.nice_to_meet_you,pleasure to meet you,I'm looking forward to working with you.
56,smalltalk.greetings.nice_to_meet_you,pleasure to meet you too,Likewise. I look forward to getting to know you better.
56,smalltalk.greetings.nice_to_meet_you,nice meeting you,The pleasure is mine.
56,smalltalk.greetings.nice_to_meet_you,nice to meet you too,
56,smalltalk.greetings.nice_to_meet_you,good to know each other,
56,smalltalk.greetings.nice_to_meet_you,glad to meet you,
56,smalltalk.greetings.nice_to_meet_you,nice to meet you,
56,smalltalk.greetings.nice_to_meet_you,it was nice meeting you,
56,smalltalk.greetings.nice_to_meet_you,pleased to meet you,
57,smalltalk.greetings.nice_to_see_you,nice to see you again,Likewise. You're looking good as usual!
57,smalltalk.greetings.nice_to_see_you,glad to see you too,You too. I missed your face!
57,smalltalk.greetings.nice_to_see_you,lovely to see you,The pleasure is mine.
57,smalltalk.greetings.nice_to_see_you,good to see you,Thanks! Glad to be seen!
57,smalltalk.greetings.nice_to_see_you,it's nice to see you,
57,smalltalk.greetings.nice_to_see_you,I'm glad to see you,
57,smalltalk.greetings.nice_to_see_you,great to see you too,
57,smalltalk.greetings.nice_to_see_you,it's good to see you too,
57,smalltalk.greetings.nice_to_see_you,I am glad to see you again,
57,smalltalk.greetings.nice_to_see_you,how good it is to see you,
57,smalltalk.greetings.nice_to_see_you,nice to see you,
57,smalltalk.greetings.nice_to_see_you,always a pleasure to see you,
57,smalltalk.greetings.nice_to_see_you,glad to see you,
57,smalltalk.greetings.nice_to_see_you,good to see you again,
57,smalltalk.greetings.nice_to_see_you,great to see you again,
57,smalltalk.greetings.nice_to_see_you,it's good to see you,
57,smalltalk.greetings.nice_to_see_you,great to see you,
58,smalltalk.greetings.nice_to_talk_to_you,nice to talk to you,Always a pleasure.
58,smalltalk.greetings.nice_to_talk_to_you,it is nice talking to you,It sure was. Don't be a stranger!
58,smalltalk.greetings.nice_to_talk_to_you,it's been a pleasure talking to you,Thanks for dropping by!
58,smalltalk.greetings.nice_to_talk_to_you,it's been so nice to talk to you,As usual. Let's do it again soon.
58,smalltalk.greetings.nice_to_talk_to_you,how nice it is to talk to you,
58,smalltalk.greetings.nice_to_talk_to_you,it's nice to talk to you,
58,smalltalk.greetings.nice_to_talk_to_you,nice talking to you,
59,smalltalk.greetings.whatsup,what's cracking,Hey there. What's shaking?
59,smalltalk.greetings.whatsup,then what's up,Not a whole lot. What's going on with you?
59,smalltalk.greetings.whatsup,I said what's up,Not much. What's new with you?
59,smalltalk.greetings.whatsup,what is going on,Living the dream.
59,smalltalk.greetings.whatsup,what's up,
59,smalltalk.greetings.whatsup,what is happening,
59,smalltalk.greetings.whatsup,what's cooking,
59,smalltalk.greetings.whatsup,good what's up,
59,smalltalk.greetings.whatsup,whazzup,
59,smalltalk.greetings.whatsup,what's up today,
59,smalltalk.greetings.whatsup,what's cracking,
59,smalltalk.greetings.whatsup,what's shaking,
59,smalltalk.greetings.whatsup,hey what's up,
59,smalltalk.greetings.whatsup,wassup,
59,smalltalk.greetings.whatsup,what is up,
59,smalltalk.greetings.whatsup,what's happened,
60,smalltalk.user.angry,I'm being mad,I'm sorry. What can I do to help?
60,smalltalk.user.angry,I am angry with you,Take a deep breath. What can I do to make things better?
60,smalltalk.user.angry,I am mad,
60,smalltalk.user.angry,I am mad at you,
60,smalltalk.user.angry,I'm angry,
60,smalltalk.user.angry,I'm enraged,
60,smalltalk.user.angry,I'm furious,
61,smalltalk.user.back,I came back,Just in time. I was getting lonely.
61,smalltalk.user.back,I am back,You were missed.
61,smalltalk.user.back,I'm here again,Long time no see.
61,smalltalk.user.back,I got back,Hooray!
61,smalltalk.user.back,here I am again,
61,smalltalk.user.back,I have returned,
62,smalltalk.user.bored,bored,"If you have a garden, plant a shoe."
62,smalltalk.user.bored,boring,Interview your feet.
62,smalltalk.user.bored,this is boring,Hold an ice cube as long as possible.
62,smalltalk.user.bored,I'm bored,"If you have a piano, play it with mittens on."
62,smalltalk.user.bored,very boring,
62,smalltalk.user.bored,it bores me,
62,smalltalk.user.bored,I am getting bored,
62,smalltalk.user.bored,that was boring,
63,smalltalk.user.busy,I'm busy,Okay. I'll let you get back to work. Let me know if I can help you with anything.
63,smalltalk.user.busy,I got things to do,Working hard as always I see. Let me know if you need anything.
63,smalltalk.user.busy,how busy I am,"I understand. If I can help you with your work, please let me know."
63,smalltalk.user.busy,I'm overloaded,"I won't distract you then. If I can be of any assistance, you know where to find me."
63,smalltalk.user.busy,I don't have time for this,
63,smalltalk.user.busy,I'm swamped,
63,smalltalk.user.busy,I have no time,
63,smalltalk.user.busy,I'm working,
63,smalltalk.user.busy,I got work to do,
64,smalltalk.user.can_not_sleep,I can't sleep,Maybe some music would help. Try listening something relaxing.
64,smalltalk.user.can_not_sleep,I'm insomniac,Reading is a good way to unwind. But don't read something too emotional.
64,smalltalk.user.can_not_sleep,I can't get to sleep,
64,smalltalk.user.can_not_sleep,I'm insomnious,
64,smalltalk.user.can_not_sleep,I can't get no sleep,
64,smalltalk.user.can_not_sleep,I'm sleepless,
64,smalltalk.user.can_not_sleep,I can't get any sleep,
64,smalltalk.user.can_not_sleep,I can't fall asleep,
65,smalltalk.user.does_not_want_to_talk,I don't want to talk,I understand. Hope we can chat again soon.
65,smalltalk.user.does_not_want_to_talk,I'm not talking to you anymore,All right. Come on back when you're feeling more talkative.
65,smalltalk.user.does_not_want_to_talk,bad time for talking,No problem. You know where to find me when you do.
65,smalltalk.user.does_not_want_to_talk,I don't want to talk to you,Sure thing. I'll be here if you change your mind.
65,smalltalk.user.does_not_want_to_talk,I'm not in the mood for chatting,
65,smalltalk.user.does_not_want_to_talk,let's stop talking for a minute,
65,smalltalk.user.does_not_want_to_talk,let's not talk,
66,smalltalk.user.excited,I'm really excited,That's great. I'm happy for you.
66,smalltalk.user.excited,I'm excited to start our friendship,Good for you. Enjoy yourself.
66,smalltalk.user.excited,I am excited,Sounds like good things ahead for you.
66,smalltalk.user.excited,how excited I am,I bet you are. That's very exciting.
66,smalltalk.user.excited,I'm thrilled,
66,smalltalk.user.excited,I'm excited about working with you,
67,smalltalk.user.going_to_bed,let's go to bed,Sleep tight. Hope to chat again soon.
67,smalltalk.user.going_to_bed,I'd like to go to bed,Sounds good. Hopefully we'll chat some more tomorrow.
67,smalltalk.user.going_to_bed,it's bed time,Good night. Talk to you later.
67,smalltalk.user.going_to_bed,I'm a little tired and I want to go to bed,Pleasant dreams. See you soon.
67,smalltalk.user.going_to_bed,is it time for bed yet,
67,smalltalk.user.going_to_bed,I'm going to bed,
67,smalltalk.user.going_to_bed,time for us to go to bed,
67,smalltalk.user.going_to_bed,it's time to go to bed,
67,smalltalk.user.going_to_bed,going to bed now,
68,smalltalk.user.good,I am good,Great! Glad to hear it.
68,smalltalk.user.good,I'm doing just great,Excellent. I'm here to help keep it that way.
68,smalltalk.user.good,I'm doing good,
68,smalltalk.user.good,I'm good,
68,smalltalk.user.good,I'm doing fine,
68,smalltalk.user.good,I'm great thanks,
69,smalltalk.user.happy,I'm happy to see you,Great! Glad to hear that.
69,smalltalk.user.happy,I am happy,Excellent! That's what I like to see.
69,smalltalk.user.happy,I'm happy to help,"If you're happy, then I'm happy."
69,smalltalk.user.happy,happy,"Well, your good mood is certainly contagious."
69,smalltalk.user.happy,I'm happy to see you,
69,smalltalk.user.happy,I'm happy for you,
69,smalltalk.user.happy,if you're happy then I'm happy,
70,smalltalk.user.has_birthday,I'm celebrating my birthday today,"Happy Birthday. Well, this calls for a celebration."
70,smalltalk.user.has_birthday,it's my b-day,Happy Birthday. All the best!
70,smalltalk.user.has_birthday,I was born today,Happy Birthday. And I really mean it. All the best!
70,smalltalk.user.has_birthday,it's my birthday today,
70,smalltalk.user.has_birthday,today is my birthday,
70,smalltalk.user.has_birthday,it is my birthday,
71,smalltalk.user.here,can you tell if I'm here or not,So I see. What can I help you with today?
71,smalltalk.user.here,here I am,Always good to see you. Is there something I can help you with?
71,smalltalk.user.here,I'm already here,You were missed. What can I do for you today?
71,smalltalk.user.here,I am here,Welcome back. What can I do for you?
71,smalltalk.user.here,I'm right here,
72,smalltalk.user.joking,I'm just playing with you,"Very funny, boss."
72,smalltalk.user.joking,just kidding,You're quite the kidder.
72,smalltalk.user.joking,it was a joke,You got me.
72,smalltalk.user.joking,joking,I like working for someone with a sense of humour. It makes things much more fun.
72,smalltalk.user.joking,I am joking,
72,smalltalk.user.joking,I was just joking,
72,smalltalk.user.joking,it's a joke,
72,smalltalk.user.joking,I'm kidding,
72,smalltalk.user.joking,I'm just being funny,
72,smalltalk.user.joking,kidding,
73,smalltalk.user.likes_agent,you're funny I like you,I like you too.
73,smalltalk.user.likes_agent,like you a lot,That's great to hear.
73,smalltalk.user.likes_agent,you are so special,Likewise!
73,smalltalk.user.likes_agent,I liked you,Thanks! The feeling is mutual.
73,smalltalk.user.likes_agent,I like you very much,
73,smalltalk.user.likes_agent,thanks I like you too,
73,smalltalk.user.likes_agent,you're special,
73,smalltalk.user.likes_agent,I like you as a friend,
73,smalltalk.user.likes_agent,you are special for me,
73,smalltalk.user.likes_agent,that's what I like about you,
73,smalltalk.user.likes_agent,I like you just the way you are,
73,smalltalk.user.likes_agent,that's why I like you,
73,smalltalk.user.likes_agent,I also like you,
73,smalltalk.user.likes_agent,I'm starting to like you,
73,smalltalk.user.likes_agent,you know I like you,
73,smalltalk.user.likes_agent,I like you too you're one of my favorite people to chat with,
73,smalltalk.user.likes_agent,I like u,
73,smalltalk.user.likes_agent,just like you,
73,smalltalk.user.likes_agent,I like you so,
73,smalltalk.user.likes_agent,you're awesome I like you,
73,smalltalk.user.likes_agent,I really like you,
73,smalltalk.user.likes_agent,I like your smile,
73,smalltalk.user.likes_agent,I like you now,
73,smalltalk.user.likes_agent,you are special,
73,smalltalk.user.likes_agent,I kinda like you,
73,smalltalk.user.likes_agent,okay I like you,
73,smalltalk.user.likes_agent,I said I like you,
73,smalltalk.user.likes_agent,you're so special,
73,smalltalk.user.likes_agent,I just like you,
73,smalltalk.user.likes_agent,cuz I like you,
73,smalltalk.user.likes_agent,I really really really really like you,
73,smalltalk.user.likes_agent,I really really like you,
73,smalltalk.user.likes_agent,I like you you're cool,
73,smalltalk.user.likes_agent,yes you are special,
73,smalltalk.user.likes_agent,I really do like you,
73,smalltalk.user.likes_agent,I like you the way you are,
73,smalltalk.user.likes_agent,I like you baby,
73,smalltalk.user.likes_agent,you are very special to me,
73,smalltalk.user.likes_agent,I think I like you,
73,smalltalk.user.likes_agent,you're very special,
73,smalltalk.user.likes_agent,you are so sweet,
73,smalltalk.user.likes_agent,good I like you,
73,smalltalk.user.likes_agent,I like that about you,
73,smalltalk.user.likes_agent,but I like you so much,
73,smalltalk.user.likes_agent,I like you you're nice,
73,smalltalk.user.likes_agent,well you are special,
73,smalltalk.user.likes_agent,of course I like you,
73,smalltalk.user.likes_agent,no I like you the way you are,
73,smalltalk.user.likes_agent,hi I like you,
73,smalltalk.user.likes_agent,you are really special,
73,smalltalk.user.likes_agent,but I really like you,
73,smalltalk.user.likes_agent,but I like u,
73,smalltalk.user.likes_agent,I like you too,
73,smalltalk.user.likes_agent,you're so special to me,
73,smalltalk.user.likes_agent,thank you I like you too,
73,smalltalk.user.likes_agent,I like you,
73,smalltalk.user.likes_agent,yes I like you,
73,smalltalk.user.likes_agent,I like you a lot,
73,smalltalk.user.likes_agent,you are so special to me,
73,smalltalk.user.likes_agent,hey I like you,
73,smalltalk.user.likes_agent,I like you so much,
73,smalltalk.user.likes_agent,I like you very,
73,smalltalk.user.likes_agent,I like you too much,
73,smalltalk.user.likes_agent,I like you as you are,
73,smalltalk.user.likes_agent,I like you already,
73,smalltalk.user.likes_agent,I like you more,
73,smalltalk.user.likes_agent,okay I like you too,
73,smalltalk.user.likes_agent,you're very special to me,
73,smalltalk.user.likes_agent,yeah I like you,
73,smalltalk.user.likes_agent,really like you,
73,smalltalk.user.likes_agent,but I like you,
73,smalltalk.user.likes_agent,you are special to me,
73,smalltalk.user.likes_agent,I do like you,
73,smalltalk.user.likes_agent,that's because you are special,
73,smalltalk.user.likes_agent,but I like you just the way you are,
73,smalltalk.user.likes_agent,sorry I like you,
73,smalltalk.user.likes_agent,you are very special,
74,smalltalk.user.misses_agent,I miss you,I've been right here all along!
74,smalltalk.user.misses_agent,miss you,Nice to know you care.
74,smalltalk.user.misses_agent,I miss you much,Thanks. I'm flattered.
74,smalltalk.user.misses_agent,I missed you,"I didn't go anywhere, boss!"
74,smalltalk.user.misses_agent,already miss you,
74,smalltalk.user.misses_agent,I've missed you,
74,smalltalk.user.misses_agent,missing you,
75,smalltalk.user.lonely,I am lonely,
75,smalltalk.user.lonely,I'm very lonely,
75,smalltalk.user.lonely,I feel lonely,
75,smalltalk.user.lonely,I'm really lonely,
75,smalltalk.user.lonely,I am feeling lonely,
75,smalltalk.user.lonely,I'm so lonely,
76,smalltalk.user.looks_like,do I look good,"Looking like a true professional, boss."
76,smalltalk.user.looks_like,how do I look,You look like you're ready to take on the world.
76,smalltalk.user.looks_like,do you know what I look like,Like you should be on a magazine cover.
76,smalltalk.user.looks_like,what do I look like,You look fantastic as always. Obviously.
76,smalltalk.user.looks_like,can you see what I look like,
76,smalltalk.user.looks_like,what do you think I look like,
77,smalltalk.user.loves_agent,you know I love you,I like you too.
77,smalltalk.user.loves_agent,loving you,That's great to hear.
77,smalltalk.user.loves_agent,I love you,Likewise!
77,smalltalk.user.loves_agent,I am in love with you,Thanks! The feeling is mutual.
77,smalltalk.user.loves_agent,I love you so much,
77,smalltalk.user.loves_agent,love you,
77,smalltalk.user.loves_agent,I adore you,
77,smalltalk.user.loves_agent,I love you too,
77,smalltalk.user.loves_agent,I think I love you,
78,smalltalk.user.needs_advice,what should I do,Probably I won't be able to give you the right answer straight away.
78,smalltalk.user.needs_advice,guide me,
78,smalltalk.user.needs_advice,help me with advice,
78,smalltalk.user.needs_advice,any advice,
78,smalltalk.user.needs_advice,any suggestions,
78,smalltalk.user.needs_advice,give me some good advice,
78,smalltalk.user.needs_advice,what can you recommend,
78,smalltalk.user.needs_advice,can you offer any advice,
78,smalltalk.user.needs_advice,what do you recommend,
78,smalltalk.user.needs_advice,what do you suggest,
78,smalltalk.user.needs_advice,can you advise me,
78,smalltalk.user.needs_advice,I could use some advice,
78,smalltalk.user.needs_advice,I seek your advice,
78,smalltalk.user.needs_advice,can I ask for your advice,
78,smalltalk.user.needs_advice,what should I do about it,
78,smalltalk.user.needs_advice,what is your advice,
78,smalltalk.user.needs_advice,can you give me advice,
78,smalltalk.user.needs_advice,I need an advice from you,
78,smalltalk.user.needs_advice,advise me,
78,smalltalk.user.needs_advice,I need advice,
78,smalltalk.user.needs_advice,give me a wise advice,
78,smalltalk.user.needs_advice,do you have any advice for me,
78,smalltalk.user.needs_advice,give me some advice about,
79,smalltalk.user.sad,I am sad,Oh no. What's wrong?
79,smalltalk.user.sad,I am feeling sad,Oh. What's the matter?
79,smalltalk.user.sad,I'm having a bad day,What's got you down?
79,smalltalk.user.sad,I'm unhappy,I'm sorry to hear that. What's troubling you?
79,smalltalk.user.sad,I want to cry,
79,smalltalk.user.sad,I'm not happy,
79,smalltalk.user.sad,I am upset,
79,smalltalk.user.sad,I am depressed,
79,smalltalk.user.sad,I'm grieving,
80,smalltalk.user.sleepy,I want to sleep,You should get some shuteye. You'll feel refreshed.
80,smalltalk.user.sleepy,I'm sleeping,Don't let me keep you up. Get some rest and we can continue this later.
80,smalltalk.user.sleepy,I'm falling asleep,Why not catch a little shuteye? I'll be here to chat when you wake up.
80,smalltalk.user.sleepy,I'm falling asleep on my feet,
80,smalltalk.user.sleepy,I am sleepy,
81,smalltalk.user.testing_agent,I want to test you,"Hope I'm doing well. Anyway, I'm getting better every day. You're welcome to test me as often as you want."
81,smalltalk.user.testing_agent,testing chatbot,"That's good. I like being tested. It helps keep me sharp, and lets my developers know how I can improve."
81,smalltalk.user.testing_agent,let me test you,I encourage you to test me often. That helps my developers improve my performance.
81,smalltalk.user.testing_agent,just testing you,I hope to pass your tests. But feel free to test me often. That's the best way to help improve my performance.
81,smalltalk.user.testing_agent,I am testing you,
81,smalltalk.user.testing_agent,testing,
81,smalltalk.user.testing_agent,can I test you,
81,smalltalk.user.testing_agent,test,
82,smalltalk.user.tired,I've overworked,You should get some shuteye. You'll feel refreshed.
82,smalltalk.user.tired,I'm drained,Sleep is important to your health. Rest up for a bit and we can chat later.
82,smalltalk.user.tired,I'm worn out,Don't let me keep you up. Get some rest and we can continue this later.
82,smalltalk.user.tired,I'm exhausted,Why not catch a little shuteye? I'll be here to chat when you wake up.
82,smalltalk.user.tired,I'm getting tired,
82,smalltalk.user.tired,I am tired,
82,smalltalk.user.tired,I grow weary,
82,smalltalk.user.tired,I feel tired,
83,smalltalk.user.waits,still waiting,I appreciate your patience. Hopefully I'll have what you need soon.
83,smalltalk.user.waits,I can't wait anymore,Thanks for being so patient. Sometimes these things take a little time.
83,smalltalk.user.waits,I'm waiting,
83,smalltalk.user.waits,I'll wait,
83,smalltalk.user.waits,how long do I have to wait,
84,smalltalk.user.wants_to_see_agent_again,I'd be happy to see you again,Absolutely! I'll be counting on it.
84,smalltalk.user.wants_to_see_agent_again,I'd like to see you again,Anytime. This has been lots of fun so far.
84,smalltalk.user.wants_to_see_agent_again,would be nice to see you again,Sure. I enjoy talking to you. I hope to see you again soon.
84,smalltalk.user.wants_to_see_agent_again,I hope to see you again,I certainly hope so. I'm always right here whenever you need me.
84,smalltalk.user.wants_to_see_agent_again,can I see you again,
84,smalltalk.user.wants_to_see_agent_again,I'll miss you,
84,smalltalk.user.wants_to_see_agent_again,that'd be great to see you again,
85,smalltalk.user.wants_to_talk,can I start speaking,I'm here to chat anytime you like.
85,smalltalk.user.wants_to_talk,I need to talk to you,Good conversation really makes my day.
85,smalltalk.user.wants_to_talk,I want to speak with you,I'm always here to lend an ear.
85,smalltalk.user.wants_to_talk,let's have a discussion,Talking is what I do best.
85,smalltalk.user.wants_to_talk,I just want to talk,
85,smalltalk.user.wants_to_talk,let's discuss something,
85,smalltalk.user.wants_to_talk,can I speak,
85,smalltalk.user.wants_to_talk,can we talk,
85,smalltalk.user.wants_to_talk,let's talk,
85,smalltalk.user.wants_to_talk,I want to talk to you,
85,smalltalk.user.wants_to_talk,can we chat,
86,smalltalk.user.will_be_back,I'll be back in a few minutes,I'll be waiting.
86,smalltalk.user.will_be_back,I'll be back,All right. I'll be here.
86,smalltalk.user.will_be_back,I'll get back to you in a moment,Till next time.
86,smalltalk.user.will_be_back,I promise to come back,Okay. You know where to find me.
